Source,CH3,,
Second,Volt,,
0.094299994,0.008,,
0.09432,0.012,,
0.094339994,-0.012,,
0.094359994,0.01,,
0.09438,-0.018,,
0.094399994,0.02,,
0.09442,-0.016,,
0.09444,-0.014,,
0.094459994,0.032,,
0.09448,-0.01,,
0.0945,0.018,,
0.094519994,-0.012,,
0.09454,0.024,,
0.09456,-0.006,,
0.094579994,-0.016,,
0.0946,0.02,,
0.094619994,-0.004,,
0.094639994,0.014,,
0.09466,-0.018,,
0.094679994,0.016,,
0.0947,0.028,,
0.09472,-0.004,,
0.094739994,0.01,,
0.09476,0.006,,
0.09478,0.022,,
0.094799994,0,,
0.09482,0.002,,
0.09484,-0.014,,
0.094859994,0.002,,
0.09488,0,,
0.0949,0.018,,
0.094919994,0.004,,
0.09494,0.01,,
0.094959994,0.014,,
0.094979994,-0.004,,
0.095,0.008,,
0.095019994,-0.01,,
0.09504,0.016,,
0.09506,-0.012,,
0.095079994,-0.008,,
0.0951,0.02,,
0.09512,-0.004,,
0.095139994,0.026,,
0.09516,-0.008,,
0.09518,0.02,,
0.095199994,0,,
0.09522,-0.01,,
0.09524,0.016,,
0.095259994,0,,
0.09528,0.008,,
0.095299994,-0.014,,
0.09532,0.008,,
0.09534,0.026,,
0.095359994,-0.006,,
0.09538,0.01,,
0.0954,0.004,,
0.095419994,0.014,,
0.09544,-0.004,,
0.09546,-0.002,,
0.095479994,-0.002,,
0.0955,0.002,,
0.09552,0,,
0.095539994,0.01,,
0.09556,0.01,,
0.095579994,0,,
0.095599994,0.012,,
0.09562,0.01,,
0.095639994,0.002,,
0.09566,-0.006,,
0.09568,0.002,,
0.095699994,-0.004,,
0.09572,0.008,,
0.09574,0.012,,
0.095759994,0,,
0.09578,0.018,,
0.0958,-0.002,,
0.095819994,0.012,,
0.09584,0.004,,
0.09586,-0.004,,
0.095879994,0.012,,
0.0959,0.002,,
0.095919994,0.004,,
0.095939994,0.002,,
0.09596,0.004,,
0.095979994,0.008,,
0.096,0,,
0.09602,0.008,,
0.096039994,0.002,,
0.09606,0.002,,
0.09608,0.002,,
0.096099994,-0.004,,
0.09612,0.006,,
0.09614,-0.002,,
0.096159994,0.002,,
0.09618,0.01,,
0.096199994,0.004,,
0.096219994,0.006,,
0.09624,0.01,,
0.096259994,0.014,,
0.09628,0.002,,
0.0963,0,,
0.096319994,0.004,,
0.09634,0.004,,
0.09636,0.01,,
0.096379994,-0.002,,
0.0964,0.006,,
0.09642,0.014,,
0.096439994,-0.002,,
0.09646,0.006,,
0.09648,0.002,,
0.096499994,0.012,,
0.09652,0.008,,
0.096539994,0,,
0.096559994,0.002,,
0.09658,0.002,,
0.096599994,0.008,,
0.09662,0.006,,
0.09664,0.002,,
0.096659994,0.012,,
0.09668,-0.002,,
0.0967,0.006,,
0.096719994,0.01,,
0.09674,0,,
0.09676,0.018,,
0.096779994,0,,
0.0968,0.006,,
0.096819994,0.02,,
0.096839994,0.004,,
0.09686,0.016,,
0.096879994,0.002,,
0.0969,0.02,,
0.09692,0.004,,
0.096939994,0.002,,
0.09696,0.02,,
0.09698,0.006,,
0.096999994,0.02,,
0.09702,0,,
0.09704,0.01,,
0.097059994,0.016,,
0.09708,-0.002,,
0.0971,0.018,,
0.097119994,0.008,,
0.09714,0.016,,
0.097159994,0.008,,
0.097179994,0.006,,
0.0972,0.02,,
0.097219994,0.006,,
0.09724,0.014,,
0.09726,0.012,,
0.097279994,0.004,,
0.0973,0.016,,
0.09732,0.006,,
0.097339994,0.024,,
0.09736,0.01,,
0.09738,0.006,,
0.097399994,0.024,,
0.09742,0.004,,
0.09744,0.02,,
0.097459994,0.014,,
0.09748,0.012,,
0.097499994,0.02,,
0.09752,-0.002,,
0.09754,0.026,,
0.097559994,0.01,,
0.09758,0.012,,
0.0976,0.022,,
0.097619994,0.006,,
0.09764,0.02,,
0.09766,0.006,,
0.097679994,0.014,,
0.0977,0.02,,
0.09772,0.004,,
0.097739994,0.024,,
0.09776,0.006,,
0.097779994,0.018,,
0.097799994,0.02,,
0.09782,0.008,,
0.097839994,0.024,,
0.09786,0.01,,
0.09788,0.014,,
0.097899994,0.024,,
0.09792,0.014,,
0.09794,0.022,,
0.097959994,0.012,,
0.09798,0.038,,
0.098,0.018,,
0.098019994,0.026,,
0.09804,0.036,,
0.09806,0.022,,
0.098079994,0.038,,
0.0981,0.024,,
0.098119994,0.036,,
0.098139994,0.036,,
0.09816,0.026,,
0.098179994,0.042,,
0.0982,0.036,,
0.09822,0.048,,
0.098239994,0.038,,
0.09826,0.044,,
0.09828,0.052,,
0.098299994,0.04,,
0.09832,0.052,,
0.09834,0.048,,
0.098359994,0.048,,
0.09838,0.054,,
0.098399994,0.038,,
0.098419994,0.048,,
0.09844,0.05,,
0.098459994,0.044,,
0.09848,0.05,,
0.0985,0.046,,
0.098519994,0.056,,
0.09854,0.062,,
0.09856,0.054,,
0.098579994,0.056,,
0.0986,0.054,,
0.09862,0.066,,
0.098639994,0.05,,
0.09866,0.054,,
0.09868,0.056,,
0.098699994,0.046,,
0.09872,0.048,,
0.098739994,0.036,,
0.098759994,0.04,,
0.09878,0.036,,
0.098799994,0.034,,
0.09882,0.04,,
0.09884,0.05,,
0.098859994,0.062,,
0.09888,0.078,,
0.0989,0.098,,
0.098919994,0.116,,
0.09894,0.112,,
0.09896,0.122,,
0.098979994,0.122,,
0.099,0.12,,
0.099019994,0.116,,
0.099039994,0.094,,
0.09906,0.098,,
0.099079994,0.088,,
0.0991,0.088,,
0.09912,0.088,,
0.099139994,0.084,,
0.09916,0.094,,
0.09918,0.084,,
0.099199994,0.092,,
0.09922,0.084,,
0.09924,0.088,,
0.099259994,0.102,,
0.09928,0.096,,
0.0993,0.11,,
0.099319994,0.098,,
0.09934,0.112,,
0.099359994,0.116,,
0.099379994,0.108,,
0.0994,0.122,,
0.099419994,0.118,,
0.09944,0.124,,
0.09946,0.118,,
0.099479994,0.128,,
0.0995,0.128,,
0.09952,0.136,,
0.099539994,0.142,,
0.09956,0.148,,
0.09958,0.148,,
0.099599994,0.15,,
0.09962,0.162,,
0.09964,0.152,,
0.099659994,0.154,,
0.09968,0.144,,
0.099699994,0.152,,
0.099719994,0.144,,
0.09974,0.148,,
0.099759994,0.166,,
0.09978,0.144,,
0.0998,0.154,,
0.099819994,0.14,,
0.09984,0.16,,
0.09986,0.142,,
0.099879994,0.138,,
0.0999,0.16,,
0.09992,0.142,,
0.099939994,0.16,,
0.09996,0.136,,
0.099979994,0.162,,
0.099999994,0.17,,
0.10002,0.144,,
0.100039994,0.154,,
0.10006,0.142,,
0.10008,0.158,,
0.100099994,0.138,,
0.10012,0.144,,
0.10014,0.148,,
0.100159994,0.136,,
0.10018,0.138,,
0.1002,0.14,,
0.100219994,0.144,,
0.10024,0.132,,
0.10026,0.136,,
0.100279994,0.142,,
0.1003,0.138,,
0.100319994,0.132,,
0.100339994,0.138,,
0.10036,0.134,,
0.100379994,0.128,,
0.1004,0.14,,
0.10042,0.128,,
0.100439994,0.138,,
0.10046,-0.188,,
0.10048,0.018,,
0.100499994,0.074,,
0.10052,0.072,,
0.10054,0.096,,
0.100559994,0.08,,
0.10058,0.096,,
0.100599994,0.078,,
0.100619994,0.096,,
0.10064,0.098,,
0.100659994,0.074,,
0.10068,0.086,,
0.1007,0.072,,
0.100719994,0.096,,
0.10074,0.074,,
0.10076,0.084,,
0.100779994,0.086,,
0.1008,0.032,,
0.10082,0.018,,
0.100839994,0.006,,
0.10086,0.016,,
0.10088,0.002,,
0.100899994,0.006,,
0.10092,0.02,,
0.100939994,0.016,,
0.100959994,0.022,,
0.10098,0.026,,
0.100999994,0.042,,
0.10102,0.052,,
0.10104,0.064,,
0.101059994,0.074,,
0.10108,0.088,,
0.1011,0.082,,
0.101119994,0.092,,
0.10114,0.096,,
0.10116,0.096,,
0.101179994,0.112,,
0.1012,0.114,,
0.101219994,0.13,,
0.101239994,0.114,,
0.10126,0.128,,
0.101279994,0.138,,
0.1013,0.124,,
0.10132,0.136,,
0.101339994,0.116,,
0.10136,0.132,,
0.10138,0.118,,
0.101399994,0.122,,
0.10142,0.13,,
0.10144,0.112,,
0.101459994,0.112,,
0.10148,0.088,,
0.1015,0.08,,
0.101519994,0.056,,
0.10154,0.048,,
0.101559994,0.052,,
0.101579994,0.048,,
0.1016,0.062,,
0.101619994,0.076,,
0.10164,0.112,,
0.10166,0.146,,
0.101679994,0.166,,
0.1017,0.186,,
0.10172,0.19,,
0.101739994,0.186,,
0.10176,0.176,,
0.10178,0.168,,
0.101799994,0.158,,
0.10182,0.148,,
0.101839994,0.142,,
0.101859994,0.136,,
0.10188,0.112,,
0.101899994,0.112,,
0.101919994,0.106,,
0.10194,0.11,,
0.101959994,0.104,,
0.10198,0.096,,
0.102,0.114,,
0.102019994,0.118,,
0.10204,0.126,,
0.10206,0.136,,
0.102079994,0.138,,
0.1021,0.15,,
0.10212,0.146,,
0.102139994,0.154,,
0.10216,0.152,,
0.102179994,0.156,,
0.102199994,0.16,,
0.10222,0.152,,
0.102239994,0.168,,
0.10226,0.158,,
0.10228,0.158,,
0.102299994,0.168,,
0.10232,0.146,,
0.10234,0.166,,
0.102359994,0.15,,
0.10238,0.148,,
0.1024,0.164,,
0.102419994,0.15,,
0.10244,0.162,,
0.10246,0.15,,
0.102479994,0.17,,
0.1025,0.174,,
0.102519994,0.158,,
0.102539994,0.178,,
0.10256,0.158,,
0.102579994,0.192,,
0.1026,0.168,,
0.10262,0.164,,
0.102639994,0.192,,
0.10266,0.158,,
0.10268,0.176,,
0.102699994,0.16,,
0.10272,0.168,,
0.10274,0.172,,
0.102759994,0.148,,
0.10278,0.17,,
0.102799994,0.15,,
0.102819994,0.16,,
0.10284,0.158,,
0.102859994,0.146,,
0.10288,0.158,,
0.1029,0.136,,
0.102919994,0.142,,
0.10294,0.148,,
0.10296,0.124,,
0.102979994,0.146,,
0.103,0.124,,
0.10302,0.132,,
0.103039994,0.13,,
0.10306,0.118,,
0.10308,0.14,,
0.103099994,0.112,,
0.10312,0.132,,
0.103139994,0.134,,
0.103159994,0.116,,
0.10318,0.134,,
0.103199994,0.114,,
0.10322,0.152,,
0.10324,0.126,,
0.103259994,0.12,,
0.10328,0.136,,
0.1033,0.108,,
0.103319994,0.13,,
0.10334,0.112,,
0.10336,0.116,,
0.103379994,0.12,,
0.1034,0.096,,
0.103419994,0.122,,
0.103439994,0.104,,
0.10346,0.106,,
0.103479994,0.108,,
0.103499994,0.1,,
0.10352,0.114,,
0.103539994,0.084,,
0.10356,0.108,,
0.10358,0.106,,
0.103599994,0.092,,
0.10362,0.112,,
0.10364,0.09,,
0.103659994,0.12,,
0.10368,0.1,,
0.1037,0.102,,
0.103719994,0.126,,
0.10374,0.09,,
0.103759994,0.104,,
0.103779994,0.094,,
0.1038,0.102,,
0.103819994,0.104,,
0.10384,0.096,,
0.10386,0.114,,
0.103879994,0.096,,
0.1039,0.104,,
0.10392,0.104,,
0.103939994,0.098,,
0.10396,0.114,,
0.10398,0.092,,
0.103999994,0.094,,
0.10402,0.096,,
0.104039994,0.088,,
0.104059994,0.094,,
0.10408,0.084,,
0.104099994,0.078,,
0.104119994,0.08,,
0.10414,0.078,,
0.104159994,0.076,,
0.10418,0.066,,
0.1042,0.072,,
0.104219994,0.054,,
0.10424,0.044,,
0.10426,0.038,,
0.104279994,0.022,,
0.1043,0.032,,
0.10432,0.016,,
0.104339994,0.022,,
0.10436,0.028,,
0.104379994,0.022,,
0.104399994,0.034,,
0.10442,0.034,,
0.104439994,0.046,,
0.10446,0.038,,
0.10448,0.04,,
0.104499994,0.04,,
0.10452,0.032,,
0.10454,0.032,,
0.104559994,0.018,,
0.10458,0.018,,
0.1046,0.022,,
0.104619994,0.01,,
0.10464,0.016,,
0.10466,0.016,,
0.104679994,0.014,,
0.1047,0.018,,
0.104719994,0.012,,
0.104739994,0.018,,
0.10476,0.014,,
0.104779994,0.02,,
0.1048,0.018,,
0.10482,0.016,,
0.104839994,0.018,,
0.10486,0.01,,
0.10488,0.018,,
0.1049,0.012,,
0.10492,0.012,,
0.10494,0.016,,
0.10496,0.01,,
0.10498,0.014,,
0.105,0.012,,
0.10502,0.012,,
0.10504,0.016,,
0.10506,0.01,,
0.10508,0.016,,
0.1051,0.006,,
0.10512,0.008,,
0.10514,0.008,,
0.10516,0.008,,
0.10518,0.01,,
0.1052,0.004,,
0.10522,0.014,,
0.10524,0.012,,
0.10526,0.01,,
0.10528,0.012,,
0.1053,0.006,,
0.10532,0.004,,
0.10534,0.01,,
0.10536,0.002,,
0.10538,0.014,,
0.1054,0.006,,
0.10542,0.012,,
0.10544,0.016,,
0.10546,0.004,,
0.10548,0.012,,
0.1055,0,,
0.10552,0.016,,
0.10554,0.006,,
0.10556,0,,
0.10558,0.016,,
0.1056,0.006,,
0.10562,0.016,,
0.10564,0.002,,
0.10566,0.018,,
0.10568,0.01,,
0.105699988,0.004,,
0.10572,0.014,,
0.10574,0.008,,
0.10576,0.01,,
0.10578,0.004,,
0.1058,0.012,,
0.10582,0.02,,
0.10584,0.004,,
0.10586,0.012,,
0.10588,0.01,,
0.1059,0.022,,
0.10592,0.006,,
0.10594,0.006,,
0.10596,0.012,,
0.10598,0.008,,
0.106,0.008,,
0.10602,0.014,,
0.10604,0.016,,
0.10606,0.01,,
0.10608,0.018,,
0.1061,0.014,,
0.10612,0.008,,
0.10614,0.002,,
0.10616,0.012,,
0.10618,0.006,,
0.1062,0.026,,
0.10622,0.016,,
0.10624,0.004,,
0.10626,0.018,,
0.10628,0.004,,
0.1063,0.016,,
0.106319988,0.012,,
0.10634,0,,
0.10636,0.014,,
0.10638,0.004,,
0.1064,0.02,,
0.10642,0,,
0.10644,0.014,,
0.10646,0.018,,
0.10648,0,,
0.1065,0.01,,
0.10652,0.002,,
0.10654,0.026,,
0.10656,-0.004,,
0.10658,0.002,,
0.1066,0.018,,
0.10662,0,,
0.10664,0.016,,
0.10666,0.004,,
0.10668,0.022,,
0.1067,0,,
0.10672,0.006,,
0.10674,0.012,,
0.10676,0.002,,
0.10678,0.022,,
0.1068,0,,
0.10682,0.008,,
0.10684,0.028,,
0.10686,0.004,,
0.10688,0.012,,
0.1069,0.012,,
0.10692,0.006,,
0.10694,0.006,,
0.10696,0.002,,
0.10698,-0.004,,
0.107,0.004,,
0.10702,0.004,,
0.10704,0.012,,
0.10706,0.002,,
0.10708,0.01,,
0.1071,0.016,,
0.10712,0,,
0.10714,0.01,,
0.10716,-0.006,,
0.10718,0.01,,
0.1072,-0.008,,
0.10722,0.006,,
0.10724,0.016,,
0.10726,-0.008,,
0.107279988,0.006,,
0.1073,-0.012,,
0.10732,0.004,,
0.10734,-0.006,,
0.10736,-0.002,,
0.10738,0.012,,
0.1074,-0.006,,
0.10742,0.018,,
0.10744,-0.002,,
0.10746,0.006,,
0.10748,0.002,,
0.1075,0,,
0.10752,0.012,,
0.10754,0.002,,
0.10756,-0.004,,
0.10758,-0.002,,
0.1076,-0.004,,
0.10762,0.002,,
0.10764,-0.004,,
0.10766,0.01,,
0.10768,0.006,,
0.1077,-0.004,,
0.10772,0.006,,
0.10774,0.006,,
0.10776,0.02,,
0.10778,0.004,,
0.1078,-0.02,,
0.10782,0.02,,
0.10784,-0.002,,
0.10786,0.018,,
0.10788,0.01,,
0.107899988,0.008,,
0.10792,0.018,,
0.10794,0.004,,
0.10796,0.004,,
0.10798,0.006,,
0.108,0.006,,
0.10802,0.004,,
0.10804,-0.004,,
0.10806,0.016,,
0.10808,0.006,,
0.1081,-0.004,,
0.10812,0.002,,
0.10814,-0.004,,
0.10816,0.014,,
0.10818,-0.002,,
0.1082,-0.02,,
0.10822,0.012,,
0.10824,-0.014,,
0.10826,0.01,,
0.10828,-0.016,,
0.1083,0.006,,
0.10832,0.014,,
0.10834,-0.014,,
0.10836,0.012,,
0.10838,-0.012,,
0.1084,0.03,,
0.10842,-0.002,,
0.10844,-0.008,,
0.10846,0.026,,
0.10848,-0.006,,
0.1085,0.022,,
0.108519988,-0.188,,
0.10854,0.32,,
0.10856,0.32,,
0.10858,0.09,,
0.1086,-0.008,,
0.10862,-0.02,,
0.10864,0.004,,
0.10866,0.016,,
0.10868,-0.002,,
0.1087,0.008,,
0.10872,0.006,,
0.10874,-0.004,,
0.10876,0.016,,
0.10878,-0.014,,
0.1088,0.012,,
0.10882,0.004,,
0.10884,-0.006,,
0.10886,0.014,,
0.10888,-0.01,,
0.1089,0.022,,
0.10892,-0.006,,
0.10894,0.002,,
0.10896,0.022,,
0.10898,-0.012,,
0.109,0.012,,
0.10902,-0.008,,
0.10904,0.02,,
0.10906,0.002,,
0.10908,-0.01,,
0.1091,0.028,,
0.10912,-0.006,,
0.10914,0.012,,
0.10916,0.006,,
0.10918,-0.006,,
0.1092,0.024,,
0.10922,-0.014,,
0.10924,0.016,,
0.10926,0.002,,
0.10928,-0.006,,
0.1093,0.018,,
0.10932,0.01,,
0.10934,0.034,,
0.10936,-0.006,,
0.10938,0.004,,
0.1094,0.016,,
0.10942,-0.014,,
0.10944,0.018,,
0.10946,-0.006,,
0.109479988,0.022,,
0.1095,0.006,,
0.10952,-0.008,,
0.10954,0.03,,
0.10956,0.006,,
0.10958,0.008,,
0.1096,0.006,,
0.10962,0.004,,
0.10964,0.008,,
0.10966,-0.002,,
0.10968,0.008,,
0.1097,0.004,,
0.10972,0.006,,
0.10974,0.018,,
0.10976,0,,
0.10978,0.016,,
0.1098,0.008,,
0.10982,0,,
0.10984,0.022,,
0.10986,0.002,,
0.10988,0.018,,
0.1099,0.002,,
0.10992,-0.01,,
0.10994,0.004,,
0.10996,-0.004,,
0.10998,0.004,,
0.11,-0.018,,
0.11002,0.014,,
0.11004,-0.008,,
0.11006,0,,
0.11008,0.01,,
0.110099988,-0.012,,
0.11012,0.026,,
0.11014,-0.008,,
0.11016,0.002,,
0.11018,0.03,,
0.1102,-0.004,,
0.11022,0.014,,
0.11024,0.004,,
0.11026,0.01,,
0.11028,0.008,,
0.1103,-0.006,,
0.11032,0.008,,
0.11034,-0.002,,
0.11036,0.006,,
0.11038,-0.002,,
0.1104,0.002,,
0.11042,0.014,,
0.11044,-0.01,,
0.11046,0.008,,
0.11048,0,,
0.1105,0.002,,
0.11052,0.006,,
0.11054,-0.012,,
0.11056,0.002,,
0.11058,-0.002,,
0.1106,0.002,,
0.11062,0.01,,
0.11064,-0.002,,
0.11066,0.01,,
0.11068,-0.01,,
0.1107,0.014,,
0.110719988,-0.002,,
0.11074,0,,
0.11076,0.016,,
0.11078,-0.006,,
0.1108,0.018,,
0.11082,0.006,,
0.11084,0.014,,
0.11086,0.01,,
0.11088,0.004,,
0.1109,0.014,,
0.11092,0.002,,
0.11094,0.002,,
0.11096,-0.002,,
0.11098,0.014,,
0.111,0.004,,
0.11102,-0.002,,
0.11104,0.006,,
0.111059988,0.01,,
0.11108,0.006,,
0.1111,0.008,,
0.11112,0.012,,
0.11114,-0.016,,
0.11116,0.006,,
0.11118,-0.012,,
0.1112,0.018,,
0.11122,-0.012,,
0.11124,0.008,,
0.11126,0.024,,
0.11128,-0.006,,
0.1113,0.008,,
0.11132,-0.006,,
0.11134,0.024,,
0.11136,-0.008,,
0.11138,-0.014,,
0.1114,0.016,,
0.11142,-0.006,,
0.11144,0.02,,
0.11146,-0.01,,
0.11148,0.02,,
0.1115,0.004,,
0.11152,-0.002,,
0.11154,0.014,,
0.11156,0.004,,
0.11158,-0.002,,
0.1116,-0.004,,
0.11162,0.006,,
0.11164,0.002,,
0.11166,0.002,,
0.111679988,0.002,,
0.1117,0.01,,
0.11172,0.02,,
0.11174,0.01,,
0.11176,0.014,,
0.11178,-0.014,,
0.1118,0.012,,
0.11182,-0.008,,
0.11184,0.018,,
0.11186,-0.014,,
0.11188,0.002,,
0.1119,0.022,,
0.11192,-0.006,,
0.11194,0.014,,
0.11196,-0.006,,
0.11198,0.022,,
0.112,-0.008,,
0.11202,-0.018,,
0.11204,0.016,,
0.11206,0,,
0.11208,0.02,,
0.1121,-0.018,,
0.11212,0.018,,
0.11214,0.02,,
0.11216,-0.006,,
0.11218,0.016,,
0.1122,0.002,,
0.11222,0.006,,
0.11224,-0.012,,
0.11226,0.01,,
0.11228,0.014,,
0.112299988,-0.002,,
0.11232,0.004,,
0.11234,0.004,,
0.11236,0.026,,
0.11238,0.004,,
0.1124,0.004,,
0.11242,0,,
0.11244,0.004,,
0.11246,-0.006,,
0.11248,0.008,,
0.1125,-0.01,,
0.11252,0.002,,
0.11254,0.022,,
0.11256,-0.002,,
0.11258,0.008,,
0.1126,0.002,,
0.11262,0.02,,
0.11264,0.002,,
0.11266,-0.002,,
0.11268,0.008,,
0.1127,-0.002,,
0.11272,0.014,,
0.11274,-0.01,,
0.11276,0.016,,
0.11278,0.014,,
0.1128,-0.004,,
0.11282,0.014,,
0.11284,0,,
0.11286,0.008,,
0.11288,0.002,,
0.1129,0.008,,
0.112919988,0.006,,
0.11294,-0.002,,
0.11296,0.008,,
0.11298,0.01,,
0.113,0.008,,
0.11302,0.004,,
0.11304,0.006,,
0.11306,0.01,,
0.11308,0.006,,
0.1131,-0.002,,
0.11312,0.008,,
0.11314,0.002,,
0.11316,0.006,,
0.11318,0.012,,
0.1132,0.006,,
0.11322,0.012,,
0.11324,0.006,,
0.113259988,0.01,,
0.11328,0.004,,
0.1133,-0.002,,
0.11332,0.01,,
0.11334,0.002,,
0.11336,0.014,,
0.11338,0.002,,
0.1134,0.006,,
0.11342,0.008,,
0.11344,0.004,,
0.11346,0.012,,
0.11348,0.002,,
0.1135,0.002,,
0.11352,0.006,,
0.11354,0.004,,
0.11356,0.008,,
0.11358,0.004,,
0.1136,0.012,,
0.11362,0.01,,
0.11364,0.01,,
0.11366,0.01,,
0.11368,0.012,,
0.1137,0.016,,
0.11372,0.008,,
0.11374,0.008,,
0.11376,0.018,,
0.11378,0.006,,
0.1138,0.018,,
0.11382,0.006,,
0.11384,0.014,,
0.11386,0.014,,
0.113879988,0.006,,
0.1139,0.014,,
0.11392,0.008,,
0.11394,0.01,,
0.11396,0.012,,
0.11398,0.012,,
0.114,0.022,,
0.11402,0.006,,
0.11404,0.01,,
0.11406,0.008,,
0.11408,0.014,,
0.1141,0.016,,
0.11412,0.006,,
0.11414,0.01,,
0.11416,0.014,,
0.11418,0.006,,
0.1142,0.014,,
0.11422,0.01,,
0.11424,0.016,,
0.11426,0.018,,
0.11428,0.008,,
0.1143,0.014,,
0.11432,0.014,,
0.11434,0.026,,
0.11436,0.012,,
0.11438,0.014,,
0.1144,0.02,,
0.11442,0.012,,
0.11444,0.026,,
0.11446,0.006,,
0.11448,0.026,,
0.114499988,0.014,,
0.11452,0.006,,
0.11454,0.024,,
0.11456,0.018,,
0.11458,0.028,,
0.1146,0.014,,
0.11462,0.02,,
0.11464,0.032,,
0.11466,0.012,,
0.11468,0.032,,
0.1147,0.022,,
0.11472,0.032,,
0.11474,0.028,,
0.11476,0.018,,
0.11478,0.044,,
0.1148,0.03,,
0.11482,0.036,,
0.114839988,0.042,,
0.11486,0.032,,
0.11488,0.044,,
0.1149,0.036,,
0.11492,0.054,,
0.11494,0.05,,
0.11496,0.038,,
0.11498,0.06,,
0.115,0.04,,
0.11502,0.052,,
0.11504,0.048,,
0.11506,0.048,,
0.11508,0.06,,
0.1151,0.034,,
0.115119988,0.056,,
0.11514,0.05,,
0.11516,0.054,,
0.11518,0.056,,
0.1152,0.048,,
0.11522,0.06,,
0.11524,0.048,,
0.11526,0.056,,
0.11528,0.058,,
0.1153,0.05,,
0.11532,0.06,,
0.11534,0.046,,
0.11536,0.054,,
0.11538,0.046,,
0.1154,0.032,,
0.11542,0.05,,
0.11544,0.026,,
0.115459988,0.04,,
0.11548,0.048,,
0.1155,0.044,,
0.11552,0.07,,
0.11554,0.068,,
0.11556,0.106,,
0.11558,0.1,,
0.1156,0.1,,
0.11562,0.136,,
0.11564,0.118,,
0.11566,0.138,,
0.11568,0.102,,
0.1157,0.104,,
0.11572,0.106,,
0.11574,0.08,,
0.11576,0.096,,
0.11578,0.088,,
0.1158,0.09,,
0.11582,0.08,,
0.11584,0.078,,
0.11586,0.09,,
0.11588,0.09,,
0.1159,0.09,,
0.11592,0.092,,
0.11594,0.094,,
0.11596,0.104,,
0.11598,0.098,,
0.116,0.112,,
0.11602,0.114,,
0.11604,0.114,,
0.11606,0.122,,
0.116079988,0.112,,
0.1161,0.136,,
0.11612,0.138,,
0.11614,0.13,,
0.11616,0.14,,
0.11618,0.14,,
0.1162,0.146,,
0.11622,0.136,,
0.11624,0.144,,
0.11626,0.152,,
0.11628,0.15,,
0.1163,0.146,,
0.11632,0.142,,
0.11634,0.15,,
0.11636,0.156,,
0.11638,0.144,,
0.1164,0.156,,
0.116419988,0.144,,
0.11644,0.148,,
0.11646,0.15,,
0.11648,0.144,,
0.1165,0.152,,
0.11652,0.15,,
0.11654,0.152,,
0.11656,0.158,,
0.11658,0.15,,
0.1166,0.154,,
0.11662,0.148,,
0.11664,0.16,,
0.11666,0.15,,
0.11668,0.146,,
0.116699988,0.158,,
0.11672,0.148,,
0.11674,0.166,,
0.11676,0.148,,
0.11678,0.148,,
0.1168,0.15,,
0.11682,0.138,,
0.11684,0.144,,
0.11686,0.132,,
0.11688,0.134,,
0.1169,0.126,,
0.11692,0.14,,
0.11694,0.14,,
0.11696,0.128,,
0.11698,0.144,,
0.117,0.134,,
0.11702,0.14,,
0.117039988,0.132,,
0.11706,0.13,,
0.11708,0.13,,
0.1171,0.128,,
0.11712,-0.188,,
0.11714,0.008,,
0.11716,0.098,,
0.11718,0.096,,
0.1172,0.1,,
0.11722,0.086,,
0.11724,0.09,,
0.11726,0.082,,
0.11728,0.088,,
0.1173,0.08,,
0.117319988,0.076,,
0.11734,0.09,,
0.11736,0.078,,
0.11738,0.094,,
0.1174,0.074,,
0.11742,0.092,,
0.11744,0.09,,
0.11746,0.03,,
0.11748,0.018,,
0.1175,-0.002,,
0.11752,0.006,,
0.11754,-0.002,,
0.11756,0.018,,
0.11758,0.024,,
0.1176,0.012,,
0.11762,0.028,,
0.11764,0.028,,
0.117659988,0.058,,
0.11768,0.048,,
0.1177,0.054,,
0.11772,0.076,,
0.11774,0.072,,
0.11776,0.086,,
0.11778,0.094,,
0.1178,0.106,,
0.11782,0.106,,
0.11784,0.114,,
0.11786,0.112,,
0.11788,0.116,,
0.1179,0.114,,
0.11792,0.126,,
0.117939988,0.126,,
0.11796,0.128,,
0.11798,0.13,,
0.118,0.126,,
0.11802,0.142,,
0.11804,0.124,,
0.11806,0.14,,
0.11808,0.128,,
0.1181,0.1,,
0.11812,0.106,,
0.11814,0.08,,
0.11816,0.08,,
0.11818,0.054,,
0.1182,0.058,,
0.11822,0.056,,
0.11824,0.042,,
0.11826,0.064,,
0.118279988,0.08,,
0.1183,0.134,,
0.11832,0.13,,
0.11834,0.15,,
0.11836,0.194,,
0.11838,0.182,,
0.1184,0.198,,
0.11842,0.17,,
0.11844,0.178,,
0.11846,0.164,,
0.11848,0.148,,
0.1185,0.148,,
0.11852,0.128,,
0.11854,0.118,,
0.11856,0.108,,
0.11858,0.102,,
0.1186,0.098,,
0.118619988,0.098,,
0.11864,0.104,,
0.11866,0.116,,
0.11868,0.122,,
0.1187,0.126,,
0.11872,0.128,,
0.11874,0.132,,
0.11876,0.148,,
0.11878,0.138,,
0.1188,0.158,,
0.11882,0.144,,
0.11884,0.16,,
0.11886,0.166,,
0.11888,0.152,,
0.118899988,0.162,,
0.11892,0.146,,
0.11894,0.17,,
0.11896,0.154,,
0.11898,0.154,,
0.119,0.172,,
0.11902,0.156,,
0.11904,0.172,,
0.11906,0.156,,
0.11908,0.168,,
0.1191,0.17,,
0.11912,0.166,,
0.11914,0.174,,
